Date,Open,High,Low,Close,Volume,30-day MA,90-day MA,200-day MA,Volatility,Daily Returns,10-day Momentum,Close (Scaled),PE_Ratio,Market Condition
2006-02-13 00:00:00-05:00,8.653248856935116,8.752103244866621,8.534673630784907,8.629782676696777,787923288,10.565804354349773,9.875674210654365,8.333582706451416,0.03343558851589216,-0.046634103191700915,-0.19005669882279186,0.03254900762877698,,Neutral Market
2006-02-14 00:00:00-05:00,8.620546070958039,8.779311639265087,8.54740393710168,8.570369720458984,585573840,10.50627539952596,9.884719207551743,8.34897501707077,0.033412633117956184,-0.0068846410696097315,-0.2064900745521151,0.03223370255079348,,Neutral Market
2006-02-15 00:00:00-05:00,8.519194551902533,8.637271271457719,8.43332091997827,8.546903610229492,517362120,10.429014237721761,9.892937633726332,8.363964173793793,0.03177903800189928,-0.0027380510987145,-0.14784227783713189,0.032109167698727445,,Neutral Market
2006-03-08 00:00:00-05:00,8.835229644099536,8.987505324317437,8.750604138630212,8.83398151397705,469354176,9.482783699035645,10.099924278259277,8.606697726249696,0.030230722174051667,-0.029002558654660615,-0.031765541598088975,0.03363269264278476,,Neutral Market
2006-03-09 00:00:00-05:00,8.87167736121911,8.950061271785207,8.52493783970855,8.562382698059082,555859584,9.407894070943197,10.09713396496243,8.617625374794006,0.030410850757594532,-0.03074477974492562,-0.09276048185310581,0.032191315353115965,,Neutral Market
2006-03-10 00:00:00-05:00,8.57486353942481,8.5998270940894,8.276552818891899,8.425084114074707,772250976,9.327371056874593,10.091400750478108,8.627797884941101,0.030388237074088286,-0.016035090794937035,-0.10572324144084955,0.03146267056801302,,Neutral Market
2006-03-13 00:00:00-05:00,8.51070800678588,8.639767702714797,8.373909333483583,8.41409969329834,545150304,9.247130966186523,10.081670644548204,8.637315106391906,0.03039179062289699,-0.0013037757994626142,-0.13658487463641988,0.03140437615095634,,Neutral Market
2006-03-14 00:00:00-05:00,8.416098298447935,8.796287134416872,8.30326428253226,8.766082763671875,737289972,9.184173774719238,10.073843299018012,8.648793201446534,0.03167426436108746,0.04183252911228075,-0.03160322962431672,0.03327235338152549,,Neutral Market
2006-03-15 00:00:00-05:00,8.756345374822107,8.794538917746753,8.50072318780205,8.59982681274414,510241248,9.110815238952636,10.064085451761882,8.658591260910034,0.03153544951313509,-0.018965820356696472,-0.05564700256845212,0.032390031596986106,,Neutral Market
2006-03-16 00:00:00-05:00,8.702426177159564,8.705920370961177,8.43507040710131,8.456788063049316,400267332,9.058384164174397,10.050999196370443,8.666267447471618,0.029183266298864013,-0.016632747706367135,-0.10009295821244202,0.0316309237022926,,Neutral Market
2006-03-17 00:00:00-05:00,8.457535903704386,8.531926169245962,8.360928542091887,8.48224925994873,341725932,9.011578146616618,10.036953216128879,8.672731668949128,0.029169608102687816,0.0030107408048527518,-0.10151261105219489,0.03176604649675163,,Neutral Market
2006-03-20 00:00:00-05:00,8.545906226182193,8.739371155931504,8.525935192473211,8.691940307617188,415887696,8.983819039662679,10.023961236741808,8.680256824493409,0.02900438420155645,0.02472116077259967,-0.054088695738450654,0.03287887871928775,,Neutral Market
2006-03-21 00:00:00-05:00,8.73737431937312,8.778562614215454,8.464525649010398,8.485495567321777,392850756,8.94622443517049,10.01009833017985,8.6877033495903,0.029162512221615824,-0.023751283716766047,-0.06730680029380132,0.03178327467835095,,Neutral Market
2006-03-22 00:00:00-05:00,8.481250253824848,8.589840423768726,8.425083449408994,8.4929838180542,303536160,8.923175080617268,9.999300352732341,8.693854284286498,0.028128371420742457,0.000882476535755794,-0.038600680268950915,0.03182301489043022,,Neutral Market
2006-03-23 00:00:00-05:00,8.546155153541052,8.63102990317754,8.492484607796454,8.534672737121582,297090612,8.900550111134846,9.985651026831732,8.699941568374634,0.028141766478072008,0.004908630460211283,-0.0032362441524345087,0.03204425834825411,,Neutral Market
2006-03-24 00:00:00-05:00,9.201939795725455,9.238635965218887,9.049414860409383,9.131543159484863,606616776,8.90639985402425,9.978827752007378,8.710705707073211,0.030615414970450314,0.06993477556171457,0.08385186852080984,0.035211854895984634,,Neutral Market
2006-05-12 00:00:00-04:00,9.574389527033228,9.60759054771601,9.325007052366535,9.339486122131348,403100496,10.148702271779378,9.865844186147054,9.177206954956056,0.021787816503895996,-0.033255923344861715,-0.10482367153556094,0.03631541001603205,,Neutral Market
2006-05-15 00:00:00-04:00,9.384419918580287,9.489764190475348,9.192701620203623,9.391160011291504,343260396,10.137219174702961,9.846694628397623,9.187529242038726,0.021801664895495006,0.005532840724256527,-0.056906474296501974,0.036589643797400255,,Neutral Market
2006-05-16 00:00:00-04:00,9.385916713819471,9.40763531750089,9.233641999168837,9.268839836120605,259384356,10.121908378601074,9.824521742926704,9.197956373691559,0.021912302352878957,-0.013025033651202444,-0.05952391550554004,0.035940489558771715,,Neutral Market
2006-05-17 00:00:00-04:00,9.251615656135979,9.482025982663218,9.24187986114884,9.348722457885742,425326248,10.09707825978597,9.79923677444458,9.208302373886108,0.020744326825492782,0.008618405666460438,-0.049902284651149764,0.036364427330600024,,Neutral Market
2006-05-18 00:00:00-04:00,9.455565532855148,9.531203930625622,9.254112384297487,9.261101722717285,233166600,10.066290283203125,9.772634315490723,9.217264165878296,0.02066839029524132,-0.009372482236281177,-0.06019003171130832,0.035899423323314354,,Neutral Market
2006-05-19 00:00:00-04:00,9.31826753898211,9.348723055950785,9.000985627682095,9.23688793182373,455472072,10.03204075495402,9.744969516330295,9.226340792179109,0.020568342445473592,-0.002614569153706503,-0.06157747486515042,0.035770920523429915,,Neutral Market
2006-05-22 00:00:00-04:00,9.182717254599536,9.312027155701605,9.117813534200435,9.260104179382324,343831824,10.00274232228597,9.717044003804524,9.235479824542999,0.020524172275923822,0.0025134274368110443,-0.06036264676748637,0.03589412935211786,,Neutral Market
2006-05-23 00:00:00-04:00,9.341484827118242,9.582879103312521,9.325257232059691,9.375683784484863,358960680,9.968792374928793,9.692621665530735,9.245868268013,0.02005328280003309,0.012481458400854573,-0.08126214817997035,0.03650751132648554,,Neutral Market
2006-05-24 00:00:00-04:00,9.419868259574798,9.57189469439347,9.276579686937833,9.517224311828613,381769848,9.945152187347412,9.669045289357504,9.257101709842681,0.020170865075131144,0.015096555152379842,-0.05392339170115468,0.037258668142068435,,Neutral Market
2006-05-25 00:00:00-04:00,9.463054115315044,9.560910559054037,9.294053304790582,9.560660362243652,327456216,9.923550701141357,9.645713011423746,9.268512392044068,0.02020857942920134,0.004563941018081774,-0.010361849330383088,0.0374891836412231,,Neutral Market
2006-05-26 00:00:00-04:00,9.599603265569286,9.632805240823634,9.486769252762555,9.519721031188965,146533320,9.906234582265219,9.628083430396186,9.28045354604721,0.02002563980793488,-0.004282061019170058,0.019298161237214506,0.03727191825353348,,Neutral Market
2006-05-30 00:00:00-04:00,9.443082869010626,9.510984188912968,9.272584686752479,9.28481674194336,172467360,9.877210680643717,9.610190359751384,9.291423630714416,0.02029631184256303,-0.02467554337737432,-0.011323762902589518,0.03602527913760055,,Neutral Market
2006-05-31 00:00:00-04:00,9.33124796377693,9.44233534760655,9.156007454061532,9.281821250915527,318932748,9.850233777364094,9.602523877885606,9.301671028137207,0.02028968173515268,-0.0003226225256875992,0.0014005436521120629,0.03600938204053726,,Neutral Market
2006-06-01 00:00:00-04:00,9.324758083015311,9.560660379479367,9.276329303360606,9.551424026489258,250868880,9.827034632364908,9.590075556437174,9.313980388641358,0.020849447271856038,0.02904632272972707,0.021682274718994865,0.037440166326655124,,Neutral Market
2006-06-02 00:00:00-04:00,9.65676913664369,9.662760541571377,9.422364218545646,9.472040176391602,255200544,9.79744488398234,9.572437646653917,9.325686883926391,0.02072865497719481,-0.008311205729899407,0.022776820727159253,0.037018875540425066,,Neutral Market
2006-06-05 00:00:00-04:00,9.390660493917311,9.522217399138125,9.339985651903106,9.347224235534668,222117660,9.745305029551188,9.556194898817274,9.336837944984437,0.017891161153548746,-0.013177302728089035,0.011945181594203103,0.03635647625148941,,Neutral Market
2006-06-06 00:00:00-04:00,9.400647318062086,9.735653260096585,9.393657027980133,9.735404014587402,409981608,9.703275299072265,9.543913004133437,9.350567717552185,0.019692124874927507,0.0415288827218907,0.0513276984791744,0.03841654973135412,,Neutral Market
2006-06-07 00:00:00-04:00,9.816534810147337,9.85697442012833,9.648281716918419,9.648531913757324,356095548,9.669450187683106,9.530882220798068,9.363861877918243,0.019080563182342657,-0.008923317481216997,0.029101677866309572,0.037955518733044785,,Neutral Market
2006-06-08 00:00:00-04:00,9.679485061667016,9.842246177080753,9.450822295021933,9.818031311035156,413965620,9.642265256245931,9.521584807501899,9.378751184940338,0.019452238266222218,0.017567376963966153,0.03160658920612813,0.0388550535157097,,Neutral Market
2006-06-09 00:00:00-04:00,9.790322050039208,9.871203163767833,9.619572715061441,9.650029182434082,246053700,9.614422957102457,9.508800877465141,9.392105257511139,0.01952509755338963,-0.01711159022402431,0.009347557261144779,0.03796346475099747,,Neutral Market
2006-06-12 00:00:00-04:00,9.694213152157564,9.74788464900588,9.510984419298017,9.524463653564453,200563236,9.584134260813395,9.503186914655897,9.404458303451538,0.019614041776104377,-0.013011932554379824,0.0004981892179349856,0.037297087391927546,,Neutral Market
2006-06-13 00:00:00-04:00,9.508487007168196,9.660762681177497,9.439089262813892,9.648780822753906,306057636,9.573832798004151,9.50054637061225,9.41743043422699,0.018071418360895097,0.013052406278323936,0.03919992078749068,0.03795683969526495,,Neutral Market
2006-06-14 00:00:00-04:00,9.731408494304638,9.763111188187207,9.449074243866345,9.59560775756836,310569120,9.565170510609944,9.501334084404839,9.430013129711151,0.018006888035169834,-0.005510858435104349,0.03380656642379121,0.037674649773628194,,Neutral Market
2006-06-15 00:00:00-04:00,9.65127648915654,9.791819555436206,9.560910727042584,9.760616302490234,271156572,9.562532774607341,9.502970557742648,9.442813019752503,0.018300338573004022,0.017196257818242744,0.021901684546808742,0.03855035156359299,,Neutral Market
2006-06-16 00:00:00-04:00,9.713185980833254,9.75886925799114,9.685727116755347,9.753127098083496,211971816,9.559162743886311,9.509289031558566,9.455722744464873,0.01829824200001716,-0.0007672880661058201,0.029675435962833507,0.03851060629035579,,Neutral Market
2006-06-19 00:00:00-04:00,9.756871560797894,9.855476700126756,9.660264190835374,9.689221382141113,305018676,9.554036966959636,9.51457569334242,9.468471460342407,0.018334656813933786,-0.006552330888309643,0.036588096956773564,0.038171458097356316,,Neutral Market
2006-06-20 00:00:00-04:00,9.686475050344978,9.782334685014456,9.648531701674386,9.665007591247559,161434404,9.54770466486613,9.52245299021403,9.48106790304184,0.01833616908155106,-0.0024990440344551113,-0.007230970921634383,0.03804295529747187,,Neutral Market
2006-06-22 00:00:00-04:00,10.024727200221836,10.13506399659465,9.685726685371735,9.984036445617676,236239524,9.539633146921794,9.548461861080593,9.509341230392456,0.018397510757517593,-0.005421009885633654,0.016908189567081067,0.03973604421571306,,Neutral Market
2006-07-14 00:00:00-04:00,10.243155775094896,10.272112965163227,9.950586269171422,10.072656631469727,301781916,10.016139380137126,9.74313333299425,9.711561987400055,0.01573566994753254,-0.013037097174199208,-0.034249922804518884,0.04020635231651109,,Neutral Market
2006-07-17 00:00:00-04:00,10.100864694703896,10.259879512008347,10.078147205010502,10.182243347167969,232243524,10.039812819163005,9.758114020029703,9.724279489517212,0.015696650551710704,0.010879623887491974,-0.02728175746510053,0.04078792997443632,,Neutral Market
2006-07-18 00:00:00-04:00,10.22867558955144,10.24914606512319,9.928867504393102,10.061422348022461,341130528,10.063619422912598,9.774770016140408,9.735941052436829,0.015653161257087867,-0.011865852644261543,-0.04761351952271298,0.04014673187607632,,Neutral Market
2006-07-19 00:00:00-04:00,9.860717413020025,10.013742724859437,9.851980502591235,9.960321426391602,340399260,10.071116669972737,9.791828208499485,9.746243371963502,0.013968976411808873,-0.010048372698590713,-0.05329093932839213,0.03961018840142686,,Neutral Market
2006-07-20 00:00:00-04:00,10.092126597756188,10.096121184732786,9.627311358091347,9.663758277893066,501046452,10.07162421544393,9.80571330388387,9.754785778522491,0.014956144334115897,-0.02977445564284098,-0.08523358526188629,0.03803632518058142,,Neutral Market
2006-07-21 00:00:00-04:00,9.639293983019494,9.779337597584489,9.428355250675631,9.738398551940918,469713816,10.068969790140788,9.816516812642416,9.764659974575043,0.01466625041112012,0.007723731482253582,-0.0721608202931846,0.038432441767259476,,Neutral Market
2006-07-24 00:00:00-04:00,9.806048923654847,9.832760051106318,9.516226816970871,9.758119583129883,323120556,10.072572803497314,9.829386732313369,9.774668972492218,0.014315874213050108,0.002025079491641213,-0.06527976847880601,0.03853710145212795,,Neutral Market
2006-07-25 00:00:00-04:00,9.611335092226248,9.768354993566868,9.580880527980286,9.71967601776123,230213556,10.079079882303875,9.843418820699055,9.784231126308441,0.014115683849983096,-0.0039396489294017956,-0.08290936334494958,0.03833308111474544,,Neutral Market
2006-07-26 00:00:00-04:00,9.690719604598248,9.783333337466232,9.560911211805328,9.623318672180176,221054724,10.078231143951417,9.85609736972385,9.793281540870666,0.014049337567685134,-0.009913637595016178,-0.07609351297544087,0.03782171183964798,,Neutral Market
2006-07-27 00:00:00-04:00,9.66999898885859,9.672994691280174,9.434845386291329,9.545931816101074,225418356,10.07657527923584,9.86558616426256,9.802237091064454,0.014091145962929303,-0.00804159757307188,-0.06464789577349339,0.03741101911812678,,Neutral Market
2006-07-28 00:00:00-04:00,9.535947483542364,9.724669139564096,9.529207390423062,9.688722610473633,163180656,10.074178822835286,9.878955353630914,9.812474510669709,0.014002187648072118,0.01495828768981089,-0.038116460735550084,0.038168811111758065,,Neutral Market
2006-07-31 00:00:00-04:00,9.685726410733757,9.714932845205972,9.568648573397482,9.650777816772461,183628188,10.07076718012492,9.89181973139445,9.823162508010864,0.014018752341949188,-0.003916387662926124,-0.05219532791301107,0.03796743775997381,,Neutral Market
2006-08-01 00:00:00-04:00,9.613582390030583,9.630058278379366,9.37393569946289,9.37393569946289,218309472,10.060257657368977,9.901144875420464,9.83290689945221,0.014915253179156348,-0.02868599014148221,-0.06832897226451229,0.03649823422399683,,Neutral Market
2006-08-03 00:00:00-04:00,9.111073233298923,9.433847109384493,9.070632674980553,9.370940208435059,252826920,10.021414947509765,9.903122520446777,9.850565874576569,0.01416344756764509,0.02222032886386316,-0.030300640913987098,0.03648233712693354,,Neutral Market
